tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes
tt6821012,movie,The Week Of,The Week Of,0,2018,\N,116,Comedy,5.1,15224.0
tt4703048,movie,6 Days,6 Days,0,2017,\N,94,"Action,Drama,History",6.2,15104.0
tt5112578,movie,Super Dark Times,Super Dark Times,0,2017,\N,103,"Crime,Drama,Horror",6.6,15089.0
tt1242545,movie,Looking for Eric,Looking for Eric,0,2009,\N,116,"Comedy,Drama,Fantasy",7.2,15038.0
tt8954732,movie,The Princess Switch,The Princess Switch,0,2018,\N,101,Romance,6.0,14912.0
tt7451284,movie,Batman Ninja,Batman Ninja,0,2018,\N,85,"Action,Animation",5.6,14895.0
tt8169446,movie,Wine Country,Wine Country,0,2019,\N,103,Comedy,5.4,14815.0
tt5723286,movie,Wheelman,Wheelman,0,2017,\N,82,"Action,Crime,Mystery",6.4,14777.0
tt0432047,movie,Sarkar,Sarkar,0,2005,\N,124,"Action,Crime,Drama",7.6,14667.0
tt2338454,movie,Unicorn Store,Unicorn Store,0,2017,\N,92,"Comedy,Drama,Fantasy",5.5,14508.0
tt5278506,movie,Tickled,Tickled,0,2016,\N,92,"Documentary,Mystery",7.6,14369.0
tt3654796,movie,Creep 2,Creep 2,0,2017,\N,78,"Horror,Thriller",6.4,14356.0
tt3125324,movie,Beyond the Lights,Beyond the Lights,0,2014,\N,116,"Drama,Music,Romance",6.9,14315.0
tt0117057,movie,The Mirror Has Two Faces,The Mirror Has Two Faces,0,1996,\N,126,"Comedy,Drama,Romance",6.6,14189.0
tt4382552,movie,Hot Girls Wanted,Hot Girls Wanted,0,2015,\N,84,Documentary,6.1,14126.0
tt0367631,movie,D.E.B.S.,D.E.B.S.,0,2004,\N,91,"Action,Comedy,Romance",5.2,14012.0
tt3748440,movie,Blue Mountain State: The Rise of Thadland,Blue Mountain State: The Rise of Thadland,0,2016,\N,90,"Comedy,Sport",5.8,14012.0
tt3658772,movie,Misconduct,Misconduct,0,2016,\N,106,"Crime,Drama,Mystery",5.3,13925.0
tt3501112,movie,Security,Security,0,2017,\N,88,"Action,Crime,Thriller",5.7,13887.0
tt3704700,movie,Brain on Fire,Brain on Fire,0,2016,\N,88,"Biography,Drama",6.6,13836.0
tt3774466,movie,Ashby,Ashby,0,2015,\N,100,"Comedy,Crime,Drama",6.4,13784.0
tt0893412,movie,From Prada to Nada,From Prada to Nada,0,2011,\N,107,"Comedy,Drama,Romance",5.5,13773.0
tt0114345,movie,The Scarlet Letter,The Scarlet Letter,0,1995,\N,135,"Drama,Romance",5.3,13717.0
tt2281159,movie,Contracted,Contracted,0,2013,\N,84,"Drama,Horror,Thriller",5.3,13586.0
tt0337579,movie,Barbershop 2: Back in Business,Barbershop 2: Back in Business,0,2004,\N,106,"Comedy,Drama",5.7,13582.0
tt3685236,movie,Ibiza,Ibiza,0,2018,\N,94,"Comedy,Romance",5.2,13573.0
tt3477064,movie,Recep Ivedik 4,Recep Ivedik 4,0,2014,\N,117,Comedy,3.8,13548.0
tt2265534,movie,The Lifeguard,The Lifeguard,0,2013,\N,98,"Drama,Romance",5.6,13482.0
tt2181831,movie,Shahid,Shahid,0,2012,\N,129,"Biography,Crime,Drama",8.3,13478.0
tt0120820,movie,Senseless,Senseless,0,1998,\N,93,"Comedy,Romance",6.1,13462.0
tt1999987,movie,Breathe In,Breathe In,0,2013,\N,98,"Drama,Romance",6.4,13429.0
tt4195278,movie,Telling Tales,Bana Masal Anlatma,0,2015,\N,103,"Comedy,Fantasy,Romance",7.6,13322.0
tt0106453,movie,Body of Evidence,Body of Evidence,0,1992,\N,99,"Drama,Thriller",4.5,13212.0
tt1948150,movie,Singham,Singham,0,2011,\N,143,"Action,Drama",6.7,13133.0
tt2545428,movie,Meru,Meru,0,2015,\N,90,"Documentary,Sport",7.7,13125.0
tt4430136,movie,Pyaar Ka Punchnama 2,Pyaar Ka Punchnama 2,0,2015,\N,137,"Comedy,Drama,Romance",7.3,13022.0
tt0399854,movie,Vizontele Tuuba,Vizontele Tuuba,0,2003,\N,111,"Comedy,Drama",6.5,12856.0
tt8075260,movie,Someone Great,Someone Great,0,2019,\N,92,"Comedy,Romance",6.2,12830.0
tt2124787,movie,Final Girl,Final Girl,0,2015,\N,90,"Horror,Thriller",4.7,12767.0
tt1183919,movie,Marley,Marley,0,2012,\N,144,"Biography,Documentary,Music",8.0,12649.0
tt0249371,movie,Ashoka the Great,Asoka,0,2001,\N,176,"Action,Biography,Drama",6.5,12587.0
tt5893332,movie,Sandy Wexler,Sandy Wexler,0,2017,\N,130,Comedy,5.1,12571.0
tt1111833,movie,Super High Me,Super High Me,0,2007,\N,94,"Comedy,Documentary",6.1,12559.0
tt0234000,movie,Kaho Naa... Pyaar Hai,Kaho Naa... Pyaar Hai,0,2000,\N,172,"Action,Romance",6.9,12530.0
tt3991412,movie,The 9th Life of Louis Drax,The 9th Life of Louis Drax,0,2016,\N,108,"Mystery,Thriller",6.3,12523.0
tt0107983,movie,Romeo Is Bleeding,Romeo Is Bleeding,0,1993,\N,110,"Crime,Drama,Romance",6.6,12451.0
tt0211946,movie,Berlin Calling,Berlin Calling,0,2008,\N,100,"Comedy,Drama,Music",7.3,12430.0
tt7608418,movie,A Christmas Prince,A Christmas Prince,0,2017,\N,92,"Comedy,Romance",5.7,12386.0
tt0418362,movie,Mujhse Shaadi Karogi,Mujhse Shaadi Karogi,0,2004,\N,163,"Comedy,Drama,Musical",6.7,12372.0
tt4503598,movie,Emelie,Emelie,0,2015,\N,82,"Horror,Thriller",5.4,12322.0
tt0357111,movie,RRRrrrr!!!,RRRrrrr!!!,0,2004,\N,94,"Adventure,Comedy,Crime",5.8,12272.0
tt5688996,movie,Alex Strangelove,Alex Strangelove,0,2018,\N,99,"Comedy,Drama,Romance",6.3,12159.0
tt1313139,movie,The Oranges,The Oranges,0,2011,\N,90,"Comedy,Drama,Romance",5.8,12136.0
tt1694542,movie,Tanu Weds Manu,Tanu Weds Manu,0,2011,\N,113,"Comedy,Drama,Romance",6.7,12055.0
tt0255819,movie,Baby Boy,Baby Boy,0,2001,\N,130,"Crime,Drama,Romance",6.4,11943.0
tt3212232,movie,I Am Wrath,I Am Wrath,0,2016,\N,92,"Action,Crime,Drama",5.4,11795.0
tt1032821,movie,Tyson,Tyson,0,2008,\N,90,"Biography,Documentary,Sport",7.5,11767.0
tt4693358,movie,OtherLife,OtherLife,0,2017,\N,96,"Crime,Mystery,Sci-Fi",6.3,11727.0
tt7133686,movie,Next Gen,Next Gen,0,2018,\N,106,"Action,Adventure,Animation",6.6,11565.0
tt0425601,movie,Trailer Park Boys: The Movie,Trailer Park Boys: The Movie,0,2006,\N,95,"Comedy,Crime",7.2,11559.0
tt0844993,movie,Hoodwinked Too! Hood vs. Evil,Hoodwinked Too! Hood vs. Evil,0,2011,\N,86,"Animation,Comedy,Crime",4.7,11503.0
tt0454084,movie,Blind Dating,Blind Dating,0,2006,\N,95,"Comedy,Romance",6.1,11415.0
tt5536610,movie,Private Life,Private Life,0,2018,\N,123,"Comedy,Drama",7.3,11365.0
tt5713232,movie,Madaari,Madaari,0,2016,\N,133,"Adventure,Drama,Thriller",7.5,11364.0
tt4882376,movie,First They Killed My Father,First They Killed My Father,0,2017,\N,136,"Biography,Drama,History",7.2,11362.0
tt5566790,movie,A Futile and Stupid Gesture,A Futile and Stupid Gesture,0,2018,\N,101,"Biography,Comedy",6.8,11361.0
tt0479647,movie,Bon Cop Bad Cop,"Bon Cop, Bad Cop",0,2006,\N,116,"Action,Comedy,Crime",6.9,11308.0
tt0120831,movie,Slums of Beverly Hills,Slums of Beverly Hills,0,1998,\N,91,"Comedy,Drama",6.6,11259.0
tt7525778,movie,The Package,The Package,0,2018,\N,94,Comedy,5.5,11195.0
tt5662932,movie,Raman Raghav 2.0,Raman Raghav 2.0,0,2016,\N,133,"Crime,Drama,Thriller",7.3,11149.0
tt1252596,movie,Ajab Prem Ki Ghazab Kahani,Ajab Prem Ki Ghazab Kahani,0,2009,\N,150,"Action,Comedy,Romance",6.3,11132.0
tt5912454,movie,Blue Jay,Blue Jay,0,2016,\N,80,"Drama,Romance",7.3,11095.0
tt5147214,movie,Headshot,Headshot,0,2016,\N,118,"Action,Drama,Thriller",6.3,11086.0
tt4908644,movie,Winter on Fire: Ukraine's Fight for Freedom,Winter on Fire: Ukraine's Fight for Freedom,0,2015,\N,102,Documentary,8.4,11035.0
tt5275828,movie,Lo and Behold: Reveries of the Connected World,Lo and Behold: Reveries of the Connected World,0,2016,\N,98,Documentary,7.0,11008.0
tt0858486,movie,Battle for Terra,Terra,0,2007,\N,85,"Action,Adventure,Animation",6.6,10954.0
tt1477855,movie,Hyde Park on Hudson,Hyde Park on Hudson,0,2012,\N,94,"Biography,Comedy,Drama",5.8,10842.0
tt4824308,movie,God's Not Dead 2,God's Not Dead 2,0,2016,\N,120,Drama,4.3,10585.0
tt2417712,movie,Goon: Last of the Enforcers,Goon: Last of the Enforcers,0,2017,\N,101,"Comedy,Sport",5.8,10562.0
tt4163020,movie,Tales of Halloween,Tales of Halloween,0,2015,\N,92,"Comedy,Horror",5.5,10557.0
tt3100274,movie,Manhattan Night,Manhattan Nocturne,0,2016,\N,113,"Crime,Drama,Mystery",6.2,10555.0
tt4284010,movie,"What Happened, Miss Simone?","What Happened, Miss Simone?",0,2015,\N,101,"Biography,Documentary,Music",7.6,10515.0
tt3216348,movie,Incarnate,Incarnate,0,2016,\N,91,"Horror,Thriller",5.2,10513.0
tt1567233,movie,Forks Over Knives,Forks Over Knives,0,2011,\N,96,Documentary,7.8,10497.0
tt5059406,movie,I Am the Pretty Thing That Lives in the House,I Am the Pretty Thing That Lives in the House,0,2016,\N,89,"Horror,Mystery,Thriller",4.5,10494.0
tt3799372,movie,6 Years,6 Years,0,2015,\N,79,"Drama,Romance",5.6,10390.0
tt5164184,movie,In Darkness,In Darkness,0,2018,\N,100,"Mystery,Thriller",5.8,10374.0
tt6408226,movie,Newness,Newness,0,2017,\N,117,"Drama,Romance",6.4,10245.0
tt7291268,movie,Gaga: Five Foot Two,Gaga: Five Foot Two,0,2017,\N,100,"Documentary,Music",7.1,10219.0
tt3810760,movie,Minimalism: A Documentary About the Important Things,Minimalism: A Documentary About the Important Things,0,2015,\N,78,Documentary,6.7,10192.0
tt2429074,movie,G.B.F.,G.B.F.,0,2013,\N,92,"Comedy,Drama,Romance",5.9,10191.0
tt8106160,movie,The American Meme,The American Meme,0,2018,\N,98,Documentary,7.4,10150.0
tt3322892,movie,XX,XX,0,2017,\N,80,Horror,4.5,10148.0
tt0100332,movie,Paris Is Burning,Paris Is Burning,0,1990,\N,71,Documentary,8.2,10090.0
tt6303866,movie,Beach Rats,Beach Rats,0,2017,\N,98,Drama,6.4,10075.0
tt5539054,movie,You Get Me,You Get Me,0,2017,\N,89,"Crime,Drama,Romance",4.6,10070.0
tt0100095,movie,Maine Pyar Kiya,Maine Pyar Kiya,0,1989,\N,192,"Drama,Family,Musical",7.3,10043.0
tt2032572,movie,USS Indianapolis: Men of Courage,USS Indianapolis: Men of Courage,0,2016,\N,128,"Action,Drama,History",5.2,9874.0
tt0086859,movie,Against All Odds,Against All Odds,0,1984,\N,128,"Action,Adventure,Crime",5.9,9794.0
tt2049543,movie,Synchronicity,Synchronicity,0,2015,\N,101,"Drama,Mystery,Romance",5.5,9767.0
tt3774790,movie,400 Days,400 Days,0,2015,\N,91,"Mystery,Sci-Fi,Thriller",4.4,9681.0
tt3717532,movie,The Last: Naruto the Movie,The Last: Naruto the Movie,0,2014,\N,112,"Action,Adventure,Animation",7.6,9652.0
tt0259484,movie,Paid in Full,Paid in Full,0,2002,\N,97,"Action,Crime,Drama",7.0,9644.0
tt3082898,movie,Kickboxer: Vengeance,Kickboxer: Vengeance,0,2016,\N,90,"Action,Crime,Drama",4.9,9637.0
tt9252508,movie,Tall Girl,Tall Girl,0,2019,\N,101,Comedy,5.3,9600.0
tt4799064,movie,Mindhorn,Mindhorn,0,2016,\N,89,Comedy,6.3,9486.0
tt4192740,movie,Limonata,Limonata,0,2015,\N,110,"Comedy,Drama",7.5,9461.0
tt1345777,movie,Ishqiya,Ishqiya,0,2010,\N,118,"Comedy,Drama,Romance",7.3,9403.0
tt0113537,movie,Kicking and Screaming,Kicking and Screaming,0,1995,\N,96,"Comedy,Drama,Romance",6.9,9391.0
tt1880399,movie,Kodachrome,Kodachrome,0,2017,\N,105,Drama,6.8,9344.0
tt1640484,movie,Jumping the Broom,Jumping the Broom,0,2011,\N,112,"Comedy,Drama",5.7,9277.0
tt3455224,movie,Virunga,Virunga,0,2014,\N,100,"Documentary,War",8.2,9196.0
tt5278596,movie,Weiner,Weiner,0,2016,\N,96,Documentary,7.6,9182.0
tt5968274,movie,The Angel,The Angel,0,2018,\N,114,"Drama,Thriller",6.6,9115.0
tt1544608,movie,Voice from the Stone,Voice from the Stone,0,2017,\N,94,"Drama,Mystery,Thriller",5.2,9103.0
tt5034266,movie,Our Souls at Night,Our Souls at Night,0,2017,\N,103,"Drama,Romance",6.9,9098.0
tt1386691,movie,Shimmer Lake,Shimmer Lake,0,2017,\N,83,"Crime,Drama,Mystery",6.2,9089.0
tt0486578,movie,First Sunday,First Sunday,0,2008,\N,96,"Comedy,Crime,Drama",4.5,9081.0
tt4419364,movie,Holidays,Holidays,0,2016,\N,105,"Fantasy,Horror,Mystery",5.1,9073.0
tt3671542,movie,Holding the Man,Holding the Man,0,2015,\N,127,"Biography,Drama,Romance",7.4,9063.0
tt4714568,movie,The Young Offenders,The Young Offenders,0,2016,\N,83,"Adventure,Comedy,Crime",7.1,9058.0
tt0068334,movie,The Candidate,The Candidate,0,1972,\N,110,"Comedy,Drama",7.0,9051.0
tt9860728,movie,Falling Inn Love,Falling Inn Love,0,2019,\N,98,"Comedy,Romance",5.6,8887.0
tt3053228,movie,Day of the Dead: Bloodline,Day of the Dead: Bloodline,0,2018,\N,90,Horror,3.4,8763.0
tt2436682,movie,The Duel,The Duel,0,2016,\N,110,"Drama,Western",5.8,8756.0
tt5751998,movie,Small Town Crime,Small Town Crime,0,2017,\N,91,"Crime,Mystery,Thriller",6.6,8690.0
tt3614516,movie,Ankhon Dekhi,Ankhon Dekhi,0,2013,\N,107,"Comedy,Drama",8.0,8637.0
tt3282858,movie,Naomi and Ely's No Kiss List,Naomi and Ely's No Kiss List,0,2015,\N,89,"Comedy,Drama,Romance",5.6,8500.0
tt5016946,movie,Handsome Devil,Handsome Devil,0,2016,\N,95,"Comedy,Drama,Sport",7.1,8492.0
tt2461520,movie,Man Down,Man Down,0,2015,\N,90,"Drama,Thriller",5.9,8440.0
tt0091939,movie,She's Gotta Have It,She's Gotta Have It,0,1986,\N,84,"Comedy,Romance",6.7,8404.0
tt4669186,movie,Kevin Hart: What Now?,Kevin Hart: What Now?,0,2016,\N,96,"Comedy,Documentary",5.9,8355.0
tt3138782,movie,The Miracle,Mucize,0,2015,\N,136,Drama,7.7,8339.0
tt6288694,movie,Acts of Vengeance,Acts of Vengeance,0,2017,\N,87,"Action,Drama,Thriller",5.7,8281.0
tt0155753,movie,I'll Be Home for Christmas,I'll Be Home for Christmas,0,1998,\N,86,"Comedy,Family",5.4,8268.0
tt5073620,movie,Below Her Mouth,Below Her Mouth,0,2016,\N,94,"Drama,Romance",5.5,8243.0
tt0088146,movie,A Soldier's Story,A Soldier's Story,0,1984,\N,101,"Crime,Drama,Mystery",7.2,8203.0
tt7256866,movie,Father of the Year,Father of the Year,0,2018,\N,94,Comedy,5.2,8197.0
tt2315582,movie,Una,Una,0,2016,\N,94,"Drama,Romance",6.2,8164.0
tt8439854,movie,Lust Stories,Lust Stories,0,2018,\N,120,"Drama,Romance",6.5,8161.0
tt6060156,movie,Toc Toc,Toc Toc,0,2017,\N,90,Comedy,6.7,8130.0
tt5339418,movie,Ryde,Ryde,0,2017,\N,84,"Crime,Horror,Thriller",5.9,8103.0
tt0319531,movie,I'll Sleep When I'm Dead,I'll Sleep When I'm Dead,0,2003,\N,103,"Crime,Drama,Mystery",5.8,8098.0
tt1220628,movie,I Hope They Serve Beer in Hell,I Hope They Serve Beer in Hell,0,2009,\N,105,Comedy,5.3,8060.0
tt4129870,movie,White Girl,White Girl,0,2016,\N,88,"Crime,Drama",5.7,8058.0
tt1954206,movie,The Dirty Picture,The Dirty Picture,0,2011,\N,144,"Biography,Drama",6.6,8034.0
tt4720702,movie,Bushwick,Bushwick,0,2017,\N,94,"Action,Adventure,Thriller",5.2,8031.0
tt7957694,movie,The Last Summer,The Last Summer,0,2019,\N,109,Comedy,5.5,8017.0
tt2609912,movie,Kevin Hart: Let Me Explain,Kevin Hart: Let Me Explain,0,2013,\N,75,"Comedy,Documentary",6.8,8010.0
tt4158876,movie,Other People,Other People,0,2016,\N,97,"Comedy,Drama",6.7,7995.0
tt0079672,movie,Opening Night,Opening Night,0,1977,\N,144,Drama,8.0,7966.0
tt1579361,movie,Chasing Ice,Chasing Ice,0,2012,\N,75,"Biography,Documentary",7.8,7840.0
tt0118750,movie,Booty Call,Booty Call,0,1997,\N,79,"Comedy,Romance",5.4,7804.0
tt4552524,movie,Jeruzalem,Jeruzalem,0,2015,\N,94,Horror,4.7,7777.0
tt5114588,movie,Dügün Dernek 2: Sünnet,Dügün Dernek 2: Sünnet,0,2015,\N,112,Comedy,6.5,7750.0
tt2272350,movie,The Battery,The Battery,0,2012,\N,101,"Adventure,Drama,Horror",6.4,7703.0
tt2527186,movie,All Cheerleaders Die,All Cheerleaders Die,0,2013,\N,89,"Comedy,Fantasy,Horror",5.1,7688.0
tt1836912,movie,Shaitan,Shaitan,0,2011,\N,121,"Action,Crime,Drama",7.2,7601.0
tt5539052,movie,The Polka King,The Polka King,0,2017,\N,95,"Biography,Comedy,Drama",5.9,7560.0
tt2008633,tvMovie,Radio Rebel,Radio Rebel,0,2012,\N,85,"Comedy,Drama,Family",6.0,7469.0
tt0453533,movie,Unrest,Unrest,0,2006,\N,88,"Horror,Thriller",5.0,7459.0
tt3142232,movie,Heropanti,Heropanti,0,2014,\N,146,"Action,Romance",5.3,7415.0
tt2597892,movie,Viral,Viral,0,2016,\N,85,"Drama,Horror,Sci-Fi",5.5,7358.0
tt1870425,movie,Mac & Devin Go to High School,Mac & Devin Go to High School,0,2012,\N,75,Comedy,4.4,7327.0
tt1588878,movie,The Late Bloomer,The Late Bloomer,0,2016,\N,90,"Comedy,Drama,Romance",5.2,7297.0
tt5129682,movie,King Cobra,King Cobra,0,2016,\N,91,"Comedy,Crime,Drama",5.6,7260.0
tt1683876,movie,Happy People: A Year in the Taiga,Happy People: A Year in the Taiga,0,2010,\N,90,Documentary,7.7,7238.0
tt3155328,movie,Win It All,Win It All,0,2017,\N,88,Comedy,6.2,7171.0
tt3722614,movie,Revolt,Revolt,0,2017,\N,87,"Action,Sci-Fi,War",5.2,7142.0
tt5865326,movie,The Laundromat,The Laundromat,0,2019,\N,95,Drama,6.3,7087.0
tt3774802,movie,Pandemic,Pandemic,0,2016,\N,91,"Action,Horror,Sci-Fi",4.4,7036.0
tt0396688,movie,The King,The King,0,2005,\N,105,"Drama,Thriller",6.7,6981.0
tt4399952,movie,The Lodgers,The Lodgers,0,2017,\N,92,"Drama,Horror,Romance",5.1,6958.0
tt4180560,movie,Otherhood,Otherhood,0,2019,\N,100,Comedy,6.0,6923.0
tt1629242,movie,Careful What You Wish For,Careful What You Wish For,0,2015,\N,91,"Drama,Thriller",5.7,6867.0
tt0829176,movie,Gallowwalkers,Gallowwalkers,0,2012,\N,90,"Action,Adventure,Fantasy",3.6,6861.0
tt4083572,movie,Urge,Urge,0,2016,\N,89,Thriller,4.8,6850.0
tt7608534,movie,Christmas Inheritance,Christmas Inheritance,0,2017,\N,104,Comedy,5.7,6817.0
tt6204340,movie,Bullet Head,Bullet Head,0,2017,\N,93,"Crime,Drama,Thriller",5.4,6803.0
tt5116410,movie,Tower,Tower,0,2016,\N,82,"Animation,Crime,Documentary",8.0,6713.0
tt0365545,movie,Nappily Ever After,Nappily Ever After,0,2018,\N,98,"Comedy,Drama,Romance",6.4,6675.0
tt4974684,movie,Kara Bela,Kara Bela,0,2015,\N,105,"Action,Adventure,Comedy",6.9,6673.0
tt2616810,movie,Blind,Blind,0,2014,\N,96,Drama,6.9,6646.0
tt4536768,movie,The Osiris Child,Science Fiction Volume One: The Osiris Child,0,2016,\N,95,"Action,Adventure,Drama",5.6,6595.0
tt2675978,movie,Dedh Ishqiya,Dedh Ishqiya,0,2014,\N,152,"Comedy,Drama,Romance",7.1,6594.0
tt1337032,movie,Trailer Park Boys: Countdown to Liquor Day,Trailer Park Boys: Countdown to Liquor Day,0,2009,\N,102,"Comedy,Crime",7.4,6593.0
tt5023260,movie,The Last Word,The Last Word,0,2017,\N,108,"Comedy,Drama",6.6,6582.0
tt3410408,movie,Rocky Handsome,Rocky Handsome,0,2016,\N,119,"Action,Thriller",6.8,6557.0
tt6119856,movie,Irreplaceable You,Irreplaceable You,0,2018,\N,96,"Comedy,Drama,Romance",6.4,6556.0
tt0837156,movie,Pee-wee's Big Holiday,Pee-wee's Big Holiday,0,2016,\N,90,"Comedy,Family",6.1,6537.0
tt0893507,movie,Beynelmilel,Beynelmilel,0,2006,\N,105,"Comedy,Drama,Music",7.2,6535.0
tt1657283,movie,Honey 2,Honey 2,0,2011,\N,110,"Comedy,Drama,Music",5.3,6516.0
tt1787660,movie,Being Elmo: A Puppeteer's Journey,Being Elmo: A Puppeteer's Journey,0,2011,\N,80,Documentary,7.6,6494.0
tt2582498,movie,Sweet Virginia,Sweet Virginia,0,2017,\N,93,"Drama,Thriller",6.2,6445.0
tt5669936,movie,The Recall,The Recall,0,2017,\N,90,"Action,Sci-Fi,Thriller",4.5,6405.0
tt3236120,movie,I'll See You in My Dreams,I'll See You in My Dreams,0,2015,\N,92,"Comedy,Drama,Romance",6.7,6345.0
tt3655682,movie,Let's Be Evil,Let's Be Evil,0,2016,\N,82,"Horror,Sci-Fi,Thriller",4.4,6331.0
tt3137764,movie,Staten Island Summer,Staten Island Summer,0,2015,\N,108,Comedy,5.6,6320.0
tt1625340,tvMovie,The Client List,The Client List,0,2010,\N,88,Drama,5.8,6298.0
tt6073176,short,The White Helmets,The White Helmets,0,2016,\N,41,"Crime,Documentary,Short",7.5,6281.0
tt3722062,movie,Bokeh,Bokeh,0,2017,\N,92,"Drama,Sci-Fi",5.0,6256.0
tt4189442,movie,Expelled,Expelled,0,2014,\N,85,Comedy,4.8,6251.0
tt5173032,movie,Buster's Mal Heart,Buster's Mal Heart,0,2016,\N,96,"Drama,Mystery,Thriller",6.1,6242.0
tt4936176,movie,Mascots,Mascots,0,2016,\N,89,Comedy,5.7,6226.0
tt7853242,movie,Love Per Square Foot,Love Per Square Foot,0,2018,\N,133,"Comedy,Romance",7.2,6208.0
tt4855748,movie,XOXO,XOXO,0,2016,\N,92,"Drama,Music",5.3,6206.0
tt3255590,movie,El Camino Christmas,El Camino Christmas,0,2017,\N,89,"Comedy,Crime",5.6,6153.0
tt1523515,movie,Neseli Hayat,Neseli Hayat,0,2009,\N,100,Comedy,6.1,6137.0
tt1153053,movie,Today's Special,Today's Special,0,2009,\N,99,Comedy,6.6,6133.0
tt3317522,movie,The Nightmare,The Nightmare,0,2015,\N,91,"Documentary,Horror",5.8,6133.0
tt3776826,movie,Operation Avalanche,Operation Avalanche,0,2016,\N,94,"Drama,Mystery,Thriller",6.1,6132.0
tt5083702,movie,The Fear of 13,The Fear of 13,0,2015,\N,96,"Crime,Documentary,Mystery",7.7,6101.0
tt3162938,movie,The True Cost,The True Cost,0,2015,\N,92,"Documentary,Drama,News",7.7,6056.0
tt4864932,movie,Baaghi,Baaghi,0,2016,\N,133,"Action,Thriller",5.2,6051.0
tt2142711,movie,Berlin Kaplani,Berlin Kaplani,0,2012,\N,98,"Comedy,Family,Sport",5.1,6038.0
tt2645092,movie,Hükümet Kadin,Hükümet Kadin,0,2013,\N,99,Comedy,6.5,6035.0
tt6958212,movie,Sweet Country,Sweet Country,0,2017,\N,113,"Adventure,Crime,Drama",6.9,6000.0
tt6010628,movie,Zoe,Zoe,0,2018,\N,104,"Romance,Sci-Fi",6.1,5985.0
tt4382824,movie,Army of One,Army of One,0,2016,\N,92,"Adventure,Biography,Comedy",5.1,5984.0
tt3824412,movie,Results,Results,0,2015,\N,105,"Comedy,Romance",5.4,5953.0
tt0974583,tvMovie,Lake Placid 2,Lake Placid 2,0,2007,\N,88,"Action,Adventure,Comedy",3.1,5911.0
tt4846318,movie,Into the Inferno,Into the Inferno,0,2016,\N,104,Documentary,7.2,5894.0
tt5717492,movie,Small Crimes,Small Crimes,0,2017,\N,95,"Crime,Drama,Thriller",5.8,5810.0
tt3478046,movie,Eyyvah Eyyvah 3,Eyyvah Eyyvah 3,0,2014,\N,105,Comedy,6.0,5790.0
tt4796122,movie,Satanic,Satanic,0,2016,\N,85,Horror,3.7,5731.0
tt2084953,movie,Terms and Conditions May Apply,Terms and Conditions May Apply,0,2013,\N,79,"Documentary,News",7.3,5728.0
tt1853563,movie,Foo Fighters: Back and Forth,Foo Fighters: Back and Forth,0,2011,\N,101,"Documentary,Music",8.3,5726.0
tt8262802,movie,The Holiday Calendar,The Holiday Calendar,0,2018,\N,95,"Drama,Romance",5.7,5725.0
tt7357302,movie,Avicii: True Stories,Avicii: True Stories,0,2017,\N,97,"Documentary,Music",7.6,5713.0
tt3233224,movie,Boss Wants a Happy Ending,Patron Mutlu Son Istiyor,0,2014,\N,109,"Comedy,Romance",6.1,5679.0
tt4007248,movie,Hurricane Bianca,Hurricane Bianca,0,2016,\N,84,"Comedy,Drama",5.9,5617.0
tt3518012,movie,Best of Enemies: Buckley vs. Vidal,Best of Enemies,0,2015,\N,87,"Biography,Documentary,History",7.6,5604.0
tt6714534,movie,Get Me Roger Stone,Get Me Roger Stone,0,2017,\N,92,"Biography,Documentary",7.4,5580.0
tt5477566,movie,Barry,Barry,0,2016,\N,104,"Biography,Drama",5.8,5569.0
tt2989524,movie,Carrie Pilby,Carrie Pilby,0,2016,\N,98,"Comedy,Drama",6.6,5553.0
tt5577742,movie,Clinical,Clinical,0,2017,\N,104,"Horror,Thriller",5.1,5535.0
tt8709036,movie,A Christmas Prince: The Royal Wedding,A Christmas Prince: The Royal Wedding,0,2018,\N,92,"Drama,Romance",5.2,5501.0
tt0920470,movie,The Last Deadly Mission,MR 73,0,2008,\N,125,"Crime,Drama,Thriller",6.7,5477.0
tt3458510,movie,Dude,Dude,0,2018,\N,97,"Comedy,Drama",5.1,5412.0
tt3154310,movie,Walt Before Mickey,Walt Before Mickey,0,2015,\N,107,"Biography,Drama",5.9,5412.0
tt6400614,movie,Unacknowledged,Unacknowledged,0,2017,\N,100,Documentary,7.1,5374.0
tt0476995,movie,Firehouse Dog,Firehouse Dog,0,2007,\N,111,"Action,Comedy,Family",5.5,5373.0
tt5990342,movie,The Incredible Jessica James,The Incredible Jessica James,0,2017,\N,85,Comedy,6.5,5343.0
tt0126234,movie,Chamatkar,Chamatkar,0,1992,\N,171,"Comedy,Drama,Fantasy",6.6,5292.0
tt8976710,movie,Sextuplets,Sextuplets,0,2019,\N,97,Comedy,4.4,5234.0
tt1999192,movie,Kevin Hart: Laugh at My Pain,Kevin Hart: Laugh at My Pain,0,2011,\N,89,"Comedy,Documentary",7.4,5234.0
tt0109093,movie,Amateur,Amateur,0,1994,\N,105,"Comedy,Crime,Drama",6.9,5207.0
tt3917210,movie,"Life, Animated","Life, Animated",0,2016,\N,92,"Comedy,Documentary,Drama",7.5,5193.0
tt4333674,movie,Hunterrr,Hunterrr,0,2015,\N,141,"Comedy,Romance",7.0,5186.0
